u10,v10,d2m,t2m,evabs,sp,sshf,tp,swvli,swvl1,swvl2
3.9548,3.407,294.14,300.82,0,97508,2.732e+05,0.0001108,0.020341,0.020538,0.00044036
1.4418,0.14655,294.06,294.42,0,96028,34185,0,0.48912,0.48777,0.48491
-2.7971,-1.4393,278.53,308.29,-0.00080875,97660,-4.0182e+06,0,0.10907,0.10904,0.15358
-1.5793,-3.667,273.34,299.57,-0.00045102,96908,-3.3604e+06,0,0.23876,0.23876,0.27881
-1.8868,-4.8989,271.44,294.8,-7.6096e-08,97597,6.1403e+05,0,0.023039,0.023039,0.054904
1.0003,0.07985,293.44,299.75,-0.00070054,95850,-7.9045e+05,0.0018445,0.39419,0.38942,0.39003
1.52,-0.12873,296.18,301.67,-0.00064727,1.0062e+05,-7.363e+05,0.00028026,0.28084,0.2789,0.29611
1.3127,2.2404,296.47,298.53,-3.0438e-07,99739,50793,0.0001499,0.26596,0.26495,0.16519
-0.44097,-2.4214,285.44,291.84,-1.6665e-05,95757,2.046e+05,0,0.19057,0.19082,0.26151
1.2386,1.1542,288.08,308.22,-0.00057102,97463,-3.4304e+06,0,0.085326,0.08527,0.12741
1.0996,1.0361,295.87,298.2,-0.0014508,97951,-5.6177e+06,0.00035195,0.18832,0.20218,0.18369
0.85958,1.4524,296.63,302.76,-0.00080776,1.0034e+05,-1.7212e+06,0.0011015,0.43504,0.43277,0.43245
2.9492,4.068,294.39,297.54,-7.6096e-08,97671,-58244,0.00029981,0.048008,0.045001,0.063936
-0.54525,-0.32754,294.34,298.84,-0.00040407,95683,-4.4457e+05,0.00058658,0.37987,0.38074,0.40096
1.1567,1.4482,295.05,296.37,-1.2175e-06,95370,87620,0,0.27237,0.27209,0.25142
-2.087,-1.8063,282.75,303.8,-8.6141e-05,97960,-5.9621e+06,0,0.22935,0.22935,0.27741
1.1691,0.82879,294.07,296.68,-1.0349e-05,94932,69568,0,0.27113,0.26658,0.2301
0.74165,1.1618,293,300.99,-0.00057917,96844,-1.3392e+06,0.0003324,0.47818,0.47539,0.4685
-2.5534,0.066256,278.41,293.05,-2.7699e-05,95106,5.5121e+05,0,0.091782,0.091782,0.16344
1.3847,0.50679,293.59,294.35,-6.0877e-07,95302,1.2156e+05,0,0.38124,0.38033,0.37902
2.5615,3.6831,294.15,297.23,-4.3984e-05,94646,36351,0,0.33251,0.32623,0.26411
0.30013,3.7995,293.36,299.79,0,96610,5.0066e+05,0,0.023639,0.023601,0.0095379
0.4313,0.69328,295.28,304.03,-0.00057194,98841,-1.431e+06,0,0.28717,0.28581,0.3439
0.50454,-1.9342,288.61,300.63,-0.0019161,95681,-5.9838e+06,0,0.26411,0.2617,0.32515
0.57241,1.4605,295.11,298.56,-0.0017692,99774,-1.1472e+06,0.0013752,0.35977,0.35953,0.36193
0.8091,1.6759,295.06,295.74,0,97386,68846,0,0.39302,0.39218,0.39604
3.8223,0.86278,296.03,304.62,0,98065,-8.2584e+05,0,0.045881,0.038639,0.061894
1.0975,1.2829,295.29,296.7,-1.9024e-06,97059,1.3961e+05,0,0.28173,0.28183,0.29027
0.42923,-2.1084,281.55,298.19,-0.0014766,94223,-5.5801e+06,0,0.17125,0.17137,0.23337
1.2204,0.99107,294.17,296.73,-9.8316e-05,94807,1.6777e+05,0,0.34984,0.34698,0.3494
-1.4846,1.1669,296.46,299.9,-0.0027523,96668,-2.8001e+06,0.0010037,0.27408,0.27408,0.27994
-1.1618,0.28206,286.73,303.99,-0.002683,90112,-3.3402e+06,0,0.36028,0.35904,0.37167
3.8633,-3.1678,292.42,306.83,-0.0017165,95575,-3.7222e+06,6.5176e-06,0.13548,0.13087,0.13275
3.0047,0.32667,294.3,299.42,-0.0008019,94736,-1.1501e+06,9.1246e-05,0.37819,0.3748,0.38766
-2.6622,-1.6279,277.74,310.1,-3.6983e-05,97398,-5.4985e+06,0,0.19838,0.19838,0.27661
0.65268,4.0824,294.67,298.85,-7.6096e-08,96106,1.0567e+05,0,0.094452,0.094386,0.10336
0.71268,1.0391,294.49,294.77,0,97235,2.927e+05,0.0034413,0.30506,0.29936,0.29377
0.76606,0.77994,294.16,294.49,-1.8263e-06,97483,3.3747e+05,0.0026722,0.27995,0.27417,0.24623
0.52896,1.3938,296.14,299.99,-0.002921,98315,-1.714e+06,0.00041712,0.35519,0.35594,0.38025
3.157,0.49659,295.37,297.72,-1.6893e-05,97305,2.0821e+05,0,0.25755,0.2558,0.27073
-1.4345,0.075177,285.82,292.71,-8.3706e-06,95878,52959,0,0.1745,0.17477,0.23235
1.5105,0.82752,295.71,298.87,-0.002331,97087,-2.2679e+06,0.0065893,0.28333,0.27916,0.26374
1.191,0.37849,292.27,293.68,-3.2721e-06,93258,62347,0,0.39879,0.39766,0.40539
0.64565,0.49999,294.28,299.75,-0.0024539,96254,-1.9444e+06,0.00059962,0.30251,0.30458,0.31517
0.45448,1.6134,295.07,296.78,-0.0003989,98369,-2.1596e+06,0.0006322,0.32637,0.32618,0.3112
0.98372,0.53227,292.55,293.05,-0.0013019,91952,-1.9631e+06,0.0094309,0.40471,0.40339,0.41364
0.96468,1.093,294.75,303.76,-0.002819,98238,-3.9128e+06,0.0002607,0.32697,0.32704,0.35317
-1.7217,0.065407,293.45,301.77,-0.0015065,97743,-3.598e+06,0.00011732,0.16484,0.16473,0.19876
-2.8555,-3.0128,275.76,297.89,-7.6096e-08,97181,2.5298e+05,0,0.16284,0.16284,0.24957
1.5001,1.4053,292.96,303.51,-0.0025074,96175,-3.2911e+06,9.1246e-05,0.41983,0.41696,0.43211
-0.29242,-2.5157,291.77,300.93,0,96952,1.62e+05,0,0.023498,0.023189,0.00010306
-0.78732,0.3513,292.47,308.39,-0.0014006,97353,-2.626e+06,5.2141e-05,0.12735,0.1255,0.18994
-1.8702,0.57051,293.34,302.55,-0.0019164,95507,-1.67e+06,0.00013035,0.31726,0.30818,0.31295
-0.27463,1.6036,289.65,300.63,-0.0022545,96788,-2.8196e+06,0,0.067731,0.067431,0.079883
1.8113,1.1992,294.7,295.53,0,96734,45738,0.0001108,0.48493,0.48258,0.49432
-0.72773,0.67459,289.02,289.45,0,88305,10355,0,0.48425,0.48221,0.47037
2.4432,-1.2392,292.71,305.31,-0.0019639,94804,-2.0447e+06,0.0010363,0.36438,0.36076,0.35185
-0.51587,2.144,292.75,304.75,-0.001833,96067,-2.1408e+06,5.2141e-05,0.42526,0.41948,0.3817
-1.6224,-0.43502,279.17,306.4,0,91568,-2.1523e+06,0,0.003551,0.0033917,0.016659
0.36592,1.9868,296.08,298.96,-4.9386e-05,97024,1.9593e+05,0,0.31163,0.30832,0.31499
3.6146,1.9112,292.17,307.44,-1.5219e-07,96239,-1.6779e+06,1.3035e-05,0.02199,0.02214,0.00034666
1.1939,1.6542,295.63,299.3,-0.00010235,96512,-2.7415e+05,0.0093266,0.43563,0.43221,0.45483
1.8941,1.1525,294.97,295.58,-3.0438e-07,98367,76067,0.00071693,0.39759,0.39626,0.39934
-0.1207,-0.81438,294.11,294.88,-0.0010833,95239,-1.0295e+06,0.0063481,0.35965,0.36431,0.36735
-0.71615,-0.66867,288.42,307.09,-0.0011154,97077,-1.4483e+06,0,0.10887,0.10841,0.18776
-0.47822,-3.3594,271.25,306.43,-7.4574e-06,97579,-3.1979e+06,0,0.11722,0.1172,0.14714
0.92785,-0.60877,296.41,304.42,-0.0022541,1.0035e+05,-1.0555e+06,0.00018901,0.34309,0.34118,0.37725
1.9727,2.2999,294.15,298.23,-0.00042218,92406,-5.2328e+05,8.4728e-05,0.37936,0.37808,0.39929
0.60385,-0.38362,288.52,310.05,-5.1441e-05,97053,-3.6045e+06,0,0.054867,0.054717,0.060863
0.43503,0.71154,294.78,294.95,0,97542,37795,0.00016294,0.4173,0.41497,0.41497
0.5571,-1.3849,290.86,295.41,-8.9793e-06,96911,39239,0,0.092559,0.092625,0.16519
0.34399,0.98257,296.04,296.04,-0.00014405,99227,8.9782e+05,0.018973,0.49275,0.49445,0.48695
2.0488,0.35725,294.31,296.32,-6.7725e-06,97883,2.9703e+05,0,0.32083,0.31879,0.29794
-2.2948,-1.9219,274.39,294.42,-1.8263e-06,97934,2.3782e+05,0,0.044467,0.044448,0.059711
2.029,-1.7638,285.98,306.9,-2.2829e-07,91027,-2.5495e+06,1.3035e-05,0.025438,0.021606,0.0017989
0.26868,0.11723,294.92,300.11,-0.0022457,96561,-2.1855e+06,0.0023137,0.23942,0.26937,0.26602
0.97668,0.87807,294.46,295.93,-7.5335e-06,98450,1.7138e+05,0,0.23925,0.23903,0.24454
1.0019,0.9163,292.88,297.53,-0.0014491,98874,-2.6592e+06,0.00053444,0.46095,0.46049,0.45597
-0.4149,0.86363,296.69,298.34,-0.0027374,96716,-2.0975e+06,0.0045884,0.38756,0.38556,0.36031
0.64441,3.2617,294.84,296.25,-0.0010556,94505,-4.102e+06,0.0027895,0.23372,0.22475,0.2202
2.8979,-0.32457,294.8,299.39,-0.00038276,96174,-1.94e+05,9.1246e-05,0.26529,0.25838,0.25351
1.3628,1.7018,292.11,296.13,-6.0116e-06,95285,3.1653e+05,0,0.05437,0.05437,0.078655
1.1472,-1.7562,296.08,299.88,-0.0017078,95769,-1.8505e+06,0.010819,0.45741,0.42403,0.4383
1.0727,0.59897,293.8,302.14,-0.0011051,99865,-1.6534e+06,0.00021508,0.34361,0.34089,0.33649
-0.60028,1.0476,294.38,296.7,-0.0029091,96651,-1.4172e+06,0.00051489,0.37758,0.37762,0.3897
0.83061,1.6895,295.87,298.13,-2.2829e-05,97513,1.8438e+05,0.00020856,0.3517,0.34866,0.35378
2.5714,0.99999,295.34,297.89,-7.0617e-05,97335,-1.2034e+05,0.003878,0.39204,0.38823,0.37886
-0.097111,2.0459,288.87,305.56,-0.0019798,97585,-2.938e+06,0,0.23465,0.23401,0.30096
-0.36194,4.0591,296.02,299.11,-0.001352,1.0103e+05,-4.0211e+06,0.0043081,0.49447,0.49311,0.49507
1.4343,0.91843,293.9,296.12,-0.0018227,97130,-4.1929e+05,0.00083425,0.38603,0.38597,0.40043
0.59972,0.69413,295.44,299.37,-0.0016966,96127,-2.5509e+06,0.0056442,0.41713,0.41542,0.40334
-2.9179,0.88699,293.06,300.81,-0.0017052,96197,-1.4382e+06,0.0011275,0.44835,0.44531,0.44362
0.55792,1.2426,296.27,297.65,-1.6513e-05,98735,87620,5.8658e-05,0.31772,0.31792,0.30548
3.1706,4.924,292.56,305.81,0,95030,-2.4556e+06,0.00044319,0.031678,0.028623,0.00031856
-1.0857,0.49319,293.34,294.13,-0.0012282,91087,-2.2527e+06,0.011621,0.4104,0.4079,0.4113
1.0876,0.19073,297.63,299.7,-0.0019594,1.0092e+05,-1.5429e+06,0.005918,0.49666,0.49223,0.50192
-0.73932,0.96856,295.28,296,-0.0019893,98706,-2.639e+06,0.021104,0.41648,0.41577,0.42651
2.2913,-0.53698,294.77,302.92,-0.0019548,96885,-2.3827e+06,0.00083425,0.32923,0.32649,0.32652
-0.56801,1.9006,294.89,297.52,-2.2068e-06,97870,49349,0,0.30457,0.30462,0.3522
-0.97684,1.3577,288.31,294.09,-7.3813e-06,92628,81843,0,0.26702,0.26762,0.29935
1.8746,0.61596,295.14,295.94,-6.0877e-07,95565,37795,8.4728e-05,0.40169,0.40486,0.39723
0.85461,-0.45839,288.11,309.89,-1.8263e-05,98821,-3.4434e+06,0,0.026365,0.02615,0.059917
-3.2535,-3.3671,272.75,303.86,0,97993,-2.8109e+06,0,0.014588,0.014588,0.10487
-0.85849,0.46176,294.83,296.88,-0.0020704,96330,-2.2794e+06,0.0096851,0.48969,0.48668,0.46275
0.46151,1.5,294.99,295.81,-0.00090318,99525,-1.4598e+06,0.0021703,0.3867,0.38553,0.38441
-1.3133,0.83814,294.58,296.35,-0.0021374,96028,-2.6347e+06,0.0033957,0.3447,0.33118,0.32184
0.28441,1.2625,296.37,298.05,-0.0022805,99450,-2.8484e+06,0.0043537,0.47758,0.47544,0.46422
2.1519,1.155,294.6,296.16,-7.6096e-08,96003,1.2517e+05,0,0.033982,0.033448,0.12285
-2.2778,1.4299,281.91,311.97,0,97216,-5.2111e+06,0,0.022983,0.022917,0.040035
-1.12,-2.9813,276.16,299.48,-9.1315e-07,96647,1.7644e+05,0,0.194,0.19398,0.26937
3.361,3.1461,295.4,297.8,0,97306,4.3134e+05,0,0.057706,0.056263,0.025822
2.2901,0.66821,293.28,303.1,-0.0014124,94204,-4.5865e+06,0.00016294,0.22604,0.22499,0.18215
1.803,1.9477,294.2,301.93,-0.00098613,98325,-1.9126e+06,0.00039105,0.32023,0.31917,0.32155
-0.013939,0.26974,295.95,296.34,0,99019,13244,0,0.45267,0.45279,0.46486
-1.0008,1.6206,293.54,298.81,-0.0017582,97957,-5.7e+06,0.00087987,0.12323,0.12319,0.17653
1.3487,-0.21412,291.49,294.36,-5.3267e-07,90331,34907,0,0.20653,0.20627,0.15281
-0.6338,-0.20265,294.59,294.68,0,96670,-19973,0,0.41514,0.41214,0.41854
0.36261,0.056485,278.69,301.16,0,96262,1.1217e+05,0,0.00104,0.0010213,0.0075423
0.052682,2.4125,296.26,301.67,-0.0025512,1.0001e+05,-3.6261e+06,5.2141e-05,0.15873,0.15873,0.22677
1.2862,0.15547,292.83,309.21,-3.3482e-06,97545,-5.83e+06,0.00012383,0.029972,0.03015,0.035004
0.37627,-0.4724,293.61,297.6,-1.598e-06,1.0003e+05,1.1289e+05,0,0.14883,0.14917,0.2235
0.42799,1.7923,296.19,296.87,-9.1315e-07,99003,1.2084e+05,0,0.35585,0.35634,0.40366
-0.73684,1.336,295.45,298.63,-0.002328,96395,-3.4897e+06,0.0029785,0.4692,0.4685,0.46274
0.71599,3.2052,296.57,297.73,-5.3267e-06,97976,3.1364e+05,0,0.37145,0.37189,0.41046
0.024544,-0.23281,295.4,303.25,-0.0016552,95444,-1.2822e+06,5.2141e-05,0.2457,0.24061,0.25409
0.44206,-1.9032,280.2,302.23,-0.001868,92665,-5.8632e+06,0,0.16647,0.16652,0.23891
0.69489,1.2319,295.62,296.15,-3.8048e-07,98913,27686,7.8211e-05,0.39618,0.39755,0.38617
1.0888,1.616,294.5,296.32,-0.00080487,98624,-1.2389e+06,0.0059962,0.42531,0.41966,0.41469
-0.73311,0.81477,292.65,294.07,-0.001981,92490,-1.2779e+06,0.00035195,0.37538,0.38062,0.39102
-0.42732,0.71239,293.72,296.78,-1.0653e-06,93734,-52467,0.0091702,0.46399,0.46165,0.49236
0.49006,-0.45159,291.98,294.27,-0.00014085,89455,-4.5468e+05,0.005931,0.4167,0.41443,0.41742
0.46813,2.5098,293.76,300.81,-0.0018535,99989,-3.1763e+06,6.5176e-06,0.20303,0.20342,0.28289
1.1761,1.7311,294.33,302.3,-0.00031017,96554,-5.926e+05,0.00066479,0.37694,0.36982,0.3402
-1.9331,-3.1394,271.3,309.69,-4.581e-05,97297,-3.8233e+06,0,0.11717,0.11717,0.14722
-2.3419,1.1814,275.19,294.65,0,97857,1.3528e+05,0,0.01292,0.012967,0.14139
1.6549,-0.94352,295.96,297.09,-1.5219e-07,1.0126e+05,2.5081e+05,0.0010167,0.34558,0.34331,0.34775
1.9652,0.12488,297.38,298.69,-1.2632e-05,1.0072e+05,1.8944e+05,1.3035e-05,0.30532,0.30606,0.33407
-3.1927,-2.6704,272.97,306.5,-0.00010722,94021,-3.3315e+06,0,0.12886,0.12878,0.15234
-1.5288,0.29141,293.28,303.3,-0.0014578,96057,-2.3762e+06,0.00016294,0.46835,0.46682,0.48488
3.853,1.2188,293.1,302.65,-0.00035088,97477,-1.0129e+06,0,0.1822,0.1736,0.077709
1.7285,0.29268,294.52,295.88,-6.8486e-07,96401,1.1434e+05,0,0.44574,0.44512,0.44179
-1.2437,-0.8131,295.98,298.19,-0.0027384,96260,-2.8188e+06,0.0016294,0.45021,0.44952,0.4364
0.37379,1.4758,296.89,297.94,-0.0016142,1.001e+05,-1.6887e+06,0.015192,0.36966,0.3095,0.22762
1.011,2.0412,294.44,295.02,-2.5264e-05,98917,-1.3118e+05,0.0069217,0.38927,0.38305,0.34089
-0.38677,-3.9431,288.38,301,-2.5873e-06,1.0106e+05,13244,0,0.027218,0.026974,0.16127
3.7375,3.2732,293.41,304.09,0,97160,2.7392e+05,0,0.026028,0.025944,0.0010681
-1.6157,-1.5446,280.11,303.22,-0.00095249,96783,-5.4386e+06,0,0.21221,0.21211,0.26821
1.5779,1.9626,295.42,306.01,-0.0001283,98262,-5.5585e+06,0.00029329,0.14032,0.1397,0.16388
0.61917,-1.7481,293.75,298.39,-0.00021193,93966,-3.117e+05,5.8658e-05,0.28001,0.27507,0.27318
1.1186,2.9308,295.79,296.37,-9.8925e-07,98810,1.5189e+05,0.0036824,0.40475,0.37468,0.36229
1.2432,1.4826,294.15,295.04,-0.0014066,95724,-1.935e+06,0.00204,0.28804,0.28624,0.2945
1.1741,1.6937,293.84,295.29,-7.8379e-06,94901,3.0281e+05,0.00011732,0.40771,0.40414,0.3996
3.6076,-1.7175,290.32,311.8,0,1.0037e+05,-3.164e+06,0.00016946,0.010747,0.010391,0.037074
1.6354,0.96218,294.91,298.28,-0.0026455,96363,-4.8328e+06,0.00059962,0.39517,0.4166,0.39951
0.54303,-0.21794,284.58,304.81,-0.00014184,97988,-1.8894e+05,0,0.047137,0.04709,0.060413
1.052,1.8483,294.08,301.08,-0.001453,98112,-1.379e+06,0.0011015,0.38383,0.38097,0.37667
-0.40456,-0.13935,296.78,297.88,-0.0011105,98477,-1.6216e+06,0.0084142,0.39684,0.39381,0.38504
1.2481,2.8114,294.85,296.9,-5.2506e-06,98214,1.2373e+05,0,0.25877,0.25932,0.30108
2.7841,3.6427,297.39,301.88,-0.00027341,1.0072e+05,83287,8.4728e-05,0.18761,0.18379,0.19073
-0.46746,1.0416,294.16,301.71,-0.0014923,95890,-1.7191e+06,0.0017467,0.31651,0.31641,0.32004
0.91503,0.62828,294.52,297.91,-2.8536e-05,95049,1.0423e+05,0.00012383,0.35453,0.35001,0.25088
-2.3767,1.3012,289.42,293.45,0,1.0032e+05,1.5694e+05,0,0.021193,0.0211,0.11416
-2.704,3.2392,281.66,307.73,0,96827,-5.9881e+06,3.9105e-05,0.0079452,0.0079077,1.8739e-05
2.1419,1.5085,291.55,297.95,-5.1745e-06,97382,2.9558e+05,0,0.20959,0.20961,0.28688
3.3171,1.093,295.83,304.34,-0.0011128,1.0006e+05,-3.6261e+06,0.0019292,0.2729,0.2736,0.21019
0.82523,1.2001,296.17,297.29,-1.2175e-06,99697,1.1001e+05,6.5176e-06,0.39011,0.38987,0.37616
-0.35077,1.613,292.77,296.15,-8.9793e-06,94665,68846,0,0.31006,0.31054,0.33113
0.82482,1.6236,295.37,297.78,-1.3621e-05,98679,1.8149e+05,0,0.32591,0.32579,0.32675
1.1732,1.9656,296.52,297.7,-4.0331e-06,97833,2.6814e+05,0,0.27251,0.27302,0.34912
2.1266,1.4847,293.29,304.21,-0.00025058,96654,-2.5452e+06,0.00018249,0.30664,0.30353,0.27406
-2.1408,-1.5667,280.02,313.37,-2.8993e-05,95944,-5.9549e+06,0,0.05824,0.05794,0.053302
0.17103,3.076,294.2,302.54,-0.0017873,97703,-2.4137e+06,0.00047578,0.36739,0.36681,0.37894
0.023302,1.2736,294.78,295.06,0,97811,97007,0,0.2719,0.26495,0.21947
1.4418,1.6351,294.12,295.77,-0.0022506,96024,-1.4981e+06,0.00080818,0.24027,0.24036,0.25287
2.4647,2.1427,295.71,299.42,-0.0028917,97432,-2.5452e+06,0.00037802,0.17212,0.17172,0.17595
-0.14801,1.5242,292.6,295.05,-1.3697e-06,94692,28408,0,0.29855,0.2985,0.29571
3.7756,-2.0773,294.47,307.66,-0.0025582,97031,-1.8202e+06,6.5176e-06,0.24884,0.24309,0.27551
3.1139,2.7974,292.44,302.68,-5.5702e-05,97677,-5.5036e+06,2.607e-05,0.14339,0.14302,0.13229
1.1501,2.2018,294.61,302.41,-0.0023966,96315,-5.4213e+06,0.00063872,0.15555,0.15552,0.18761
2.2019,1.0119,284.37,305.08,0,98213,-3.5164e+06,0,0.016987,0.016949,0.065304
2.5433,2.8997,291.97,305.69,-2.2068e-06,95721,-1.5046e+06,0,0.13176,0.13033,0.13599
0.67875,1.48,295.62,297.16,-1.1414e-06,97746,52959,0,0.22673,0.22689,0.25517
-3.1923,-1.0544,291.07,306.87,-0.0013046,96964,-2.3574e+06,3.9105e-05,0.155,0.15147,0.2082
1.237,0.97238,294.12,296.62,-0.00081499,96094,-1.0562e+06,0.0029785,0.27386,0.27212,0.27037
0.79172,-0.95244,294.9,301.19,-0.0014306,95256,-1.6822e+06,0.0059114,0.40601,0.40585,0.41107
0.019578,-0.12533,293.11,301.69,-0.00097205,92347,-1.4208e+06,0.0016424,0.34543,0.33844,0.28358
0.78096,0.88869,296.65,302.41,-0.0018927,97765,-1.4923e+06,0.00023463,0.3605,0.35875,0.38296
0.018337,1.3717,292.57,293.51,-0.00074407,93631,-4.1424e+05,0.015434,0.41057,0.41488,0.4102
-0.42194,1.4384,294.75,299.25,-0.0026523,97157,-5.544e+06,0.00056051,0.20685,0.20677,0.21048
0.88979,1.8212,294.27,300.7,-0.001488,98135,-3.5857e+06,9.1246e-05,0.14394,0.1436,0.07829
2.1738,1.325,294.19,301.82,-0.0007137,96910,-2.2404e+06,0.00071693,0.43303,0.42943,0.43004
-1.1684,-0.82202,288.27,304.56,-0.0026628,94614,-5.2812e+06,0,0.20934,0.20944,0.39273
2.5665,0.0038089,294.64,300.67,-0.0029902,96278,-2.1733e+06,0.00023463,0.3797,0.38075,0.40058
0.61172,2.0195,294.53,300.64,-0.00059363,95399,-5.0089e+05,5.8658e-05,0.30403,0.2987,0.31049
0.86868,1.0263,294.07,295.33,-3.5004e-06,1.0065e+05,1.1145e+05,1.3035e-05,0.22632,0.22612,0.22335
0.69365,0.27994,293.16,293.47,-0.0011479,93162,-2.3993e+06,0.010122,0.398,0.39606,0.39496
0.7313,-2.1168,280.37,299.93,-0.0010549,96522,-5.5007e+06,0,0.099605,0.099624,0.14018
0.69737,2.3925,293.76,297.73,-3.0438e-06,99085,99174,0,0.10605,0.10613,0.17404
-3.2523,-3.4779,276.99,301.66,-0.00027242,98535,-4.5013e+06,0,0.05348,0.053471,0.060882
0.26537,0.64867,294.77,296.06,-0.0025049,96126,-3.3315e+06,0.0050316,0.3987,0.39669,0.38077
-1.036,-1.5391,276.01,306.53,-6.7117e-05,1.0006e+05,-3.7482e+06,0,0.019273,0.019245,0.09047
-1.0993,-3.3726,270.11,299.34,-0.0003403,96401,-3.8897e+06,0,0.23102,0.23104,0.27804
-0.97311,-0.95032,295.64,302.92,-0.0023304,94968,-2.1401e+06,0.00077559,0.32285,0.3697,0.34924
-0.83573,0.36702,291.36,299.24,-0.0025329,96243,-3.1178e+06,0,0.24546,0.24568,0.27981
0.21944,0.41333,293.99,294.48,0,92616,8911.3,0,0.37548,0.37517,0.3808
-1.4378,-1.6457,291.93,303.9,-0.0025609,92190,-2.8304e+06,0.00031284,0.34911,0.36521,0.36744
1.6495,-0.4911,295.44,296.63,-3.5765e-06,97737,73900,0,0.41806,0.41783,0.4006
3.3374,0.50764,294.73,300.58,-0.00092875,96442,-7.6301e+05,0.011171,0.38257,0.37672,0.36169
0.96179,0.73279,293.66,299.95,-0.001461,98687,-2.2917e+06,0.00076256,0.46382,0.46344,0.46481
-0.2287,1.4915,294.29,294.69,0,97677,36351,0.0031806,0.38887,0.38415,0.27103
0.063854,0.24935,281.92,300.26,-0.00050406,89041,4.5878e+05,0,0.18193,0.17837,0.25236
0.86206,-0.57351,281.02,296.41,-1.7578e-05,95915,1.2589e+05,0,0.11917,0.11917,0.16609
2.1581,4.2736,292.31,303.28,-3.0362e-05,95844,-2.1588e+06,6.5176e-06,0.287,0.28186,0.26393
1.129,0.40611,293.67,294.76,-0.0010613,97123,-3.5142e+05,0.0074952,0.37963,0.38609,0.36423
1.0561,1.7264,292.47,297.37,-0.0029411,94681,-1.6447e+06,2.607e-05,0.21538,0.21541,0.24788
1.3611,1.342,293.05,296.93,-4.4212e-05,98154,2.8259e+05,5.8658e-05,0.39888,0.39761,0.39223
2.9339,-2.4745,289.25,304.52,-1.0653e-06,99087,-5.6444e+05,0,0.11535,0.11528,0.13252
0.74537,0.57008,294.78,301.25,-0.00070648,94180,-6.5181e+05,0,0.36304,0.35808,0.36949
0.48261,3.8513,296.36,299.69,-0.001519,97800,-3.2774e+06,0.0026592,0.2284,0.22809,0.20215
0.64275,-0.85389,296.04,298.66,-0.0010784,96009,-2.2137e+06,0.015043,0.40132,0.39975,0.40165
-0.37063,1.3827,295.42,296.05,-0.0019105,96344,-2.9149e+06,0.017819,0.45587,0.4607,0.47127
0.74827,0.32072,295.77,302.42,-0.00098499,99638,-1.2952e+06,9.7763e-05,0.3262,0.32375,0.3237
0.90261,1.5488,292.55,297.16,-0.0016965,97991,-2.6073e+06,0.00048882,0.40465,0.40431,0.4093
2.132,1.5994,293.17,298.78,-0.0011772,95122,-4.4457e+06,0.00036498,0.2114,0.21075,0.16234
2.7179,2.3037,287.92,297.7,0,96702,2.7248e+05,0,0.014326,0.014316,0.010091
0.30965,1.274,294.62,298.02,-0.0022693,96101,-2.7199e+06,0.0029459,0.28712,0.36165,0.37116
1.6363,0.94307,294.75,296.44,-0.0029791,96634,-1.1154e+06,0.00036498,0.35999,0.36064,0.38112
2.0881,2.4189,294.74,297.44,0,94405,1.1578e+05,4.5623e-05,0.13038,0.13095,0.13206
0.79089,3.4014,292.73,301.51,-0.0009162,97677,-3.5063e+06,0.00027374,0.13052,0.13046,0.20076
0.082475,-0.79016,290.29,299.29,-7.4574e-06,98074,1.4394e+05,0,0.096326,0.096345,0.14093
2.9087,-1.8862,293.54,303.54,0,97980,-4.9945e+05,0.00050837,0.026187,0.022908,0.090039
1.7472,1.3428,291.6,295.91,-0.0020355,95424,-1.0742e+06,0.002027,0.31607,0.31409,0.25014
1.0524,2.2693,295.66,296.37,-0.0027993,96942,-2.691e+06,0.0066218,0.38616,0.38086,0.32919
2.4833,1.585,294.75,301.36,-0.00028551,95128,-4.7923e+05,0.00044971,0.19837,0.19031,0.16682
0.87737,0.5191,296.93,300.24,-0.00026961,1.0082e+05,-5.045e+05,0.00047578,0.39567,0.3972,0.4028
3.9746,2.3271,295.19,296.91,-6.2399e-06,97584,2.5081e+05,0.00018901,0.38138,0.37814,0.34615
0.28275,-1.8131,284.72,306.12,-0.00024944,96506,-1.0887e+06,0,0.30193,0.29265,0.28719
1.1807,-0.40104,291.34,306.16,-0.00096749,96892,-5.2444e+06,0.0002607,0.33087,0.32936,0.26573
0.73296,0.65122,296,296.07,0,98720,54404,0,0.35293,0.35231,0.34307
-1.9737,-3.7311,276.41,301.36,-8.3706e-07,97758,7.7795e+05,0,0.022992,0.022936,0.10734
0.21075,1.5263,294.93,297.63,-0.0017813,96581,-5.2314e+06,0.0041191,0.3848,0.38313,0.34241
-0.40249,0.10449,292.3,292.66,0,92566,5300.8,0.0063677,0.4118,0.41049,0.39911
-0.9098,3.0578,292.82,299.59,0,95724,2.9703e+05,0,0.021343,0.021306,0.061004
0.84923,1.1907,294.2,294.21,-0.0018345,95844,-2.9972e+06,0.019983,0.33173,0.31491,0.32122
-0.37559,-4.8382,283.11,299.53,0,97255,-1.7573e+06,0,0.0057809,0.0057715,6.5585e-05
2.2971,0.93415,294.1,301.22,-0.002588,95671,-1.6209e+06,0.00043016,0.34241,0.33991,0.35814
1.1894,2.7668,296.42,299.65,-6.5595e-05,1.0008e+05,-1.4923e+05,0.010728,0.34392,0.33331,0.18356
0.87985,4.9949,292.84,300.63,-1.5219e-07,95175,-5.1281e+06,0,0.022617,0.022599,0.032062
